Age,Dependents,Education,City/Town,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Interest_Rate,Co-Applicant,Bank_Account_History,Transaction_Frequency,Default_Risk,Loan_Approval_Status,Gender_Male,Marital_Status_Married,Marital_Status_Single,Employment_Status_Self-Employed,Employment_Status_Unemployed,Occupation_Type_Freelancer,Occupation_Type_Professional,Occupation_Type_Salaried,Residential_Status_Own,Residential_Status_Rent,Loan_Purpose_Home,Loan_Purpose_Personal,Loan_Purpose_Vehicle,Loan_Type_Unsecured
46,3,1,1,105118,3623,745,0,38115,20643,0,25287,71,3.71,0,5,6,0.55,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
44,0,0,1,62945,1980,545,2,12917,11893,0,14582,99,5.18,0,8,28,0.35,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
36,0,0,2,68783,1810,829,0,43614,998,0,20402,137,9.09,1,8,12,0.39,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
33,3,2,2,82121,1943,722,2,31352,2006,0,24327,44,8.33,1,7,9,0.48,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
31,0,1,1,123169,3675,843,0,222,23508,0,35572,59,10.02,0,2,14,0.59,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1
57,2,0,2,67345,2470,327,1,14365,16098,0,26483,194,6.85,0,9,28,0.35,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
55,0,1,2,65464,2069,306,1,47687,6741,0,25205,195,12.4,0,4,11,0.65,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
36,3,1,0,115128,4568,721,2,24940,15118,0,21649,214,5.34,0,1,26,0.32,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
57,3,1,2,61956,1842,390,2,27030,18878,0,5922,207,12.15,1,1,18,0.23,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
34,2,1,2,115629,2135,708,2,35934,8009,0,34482,88,6.0,1,7,12,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53,2,1,0,53339,3866,445,2,17477,22480,0,15257,132,13.68,1,0,8,0.12,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
27,2,0,1,52040,3530,453,1,2533,13219,0,10218,213,6.63,0,9,22,0.51,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
31,3,1,1,89331,2570,792,2,33975,14731,0,22498,181,7.73,1,8,23,0.95,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
68,0,1,1,26204,3822,397,1,33342,25078,1,8731,202,3.68,0,4,25,0.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
27,3,1,2,104649,2637,716,2,8220,3512,0,27327,107,14.85,1,3,28,0.75,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
36,3,0,1,135321,4649,811,2,45208,11328,1,28237,172,4.01,0,7,7,0.34,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0
43,3,1,1,130452,2335,840,0,32808,28462,1,33508,90,14.85,1,9,12,0.83,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
34,3,0,2,77371,2641,803,2,34422,269,0,21814,173,13.01,0,0,13,0.23,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
38,0,0,2,20919,1670,540,2,1798,18021,0,8170,21,11.62,1,4,17,0.43,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
30,3,2,2,96431,1400,781,2,21571,8211,1,23734,236,10.7,0,3,12,0.24,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
44,3,1,2,119001,4143,733,2,21340,6181,0,30851,197,13.36,1,5,6,0.02,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
32,0,1,1,42574,1235,434,1,34738,10069,1,12147,98,9.27,0,1,6,0.12,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1
38,0,1,1,25284,3361,348,2,22598,14633,0,9256,231,5.46,1,3,12,0.78,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
43,1,0,2,128011,2109,751,1,49796,23931,1,33434,101,7.99,0,1,5,0.04,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
60,3,2,1,39382,905,523,0,35564,17865,0,9146,97,11.01,1,5,21,0.2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
32,3,2,1,98910,3858,841,1,12105,106,0,26849,13,6.62,1,0,5,0.04,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59,3,1,2,65978,1416,484,0,21359,6472,0,15651,43,8.64,0,9,5,0.78,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
46,0,0,0,97650,3924,754,1,19838,29485,0,24050,181,9.76,1,7,29,0.26,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
38,3,1,2,119234,4320,790,2,49152,900,0,23837,58,14.28,0,0,9,0.16,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
44,0,0,1,101968,2069,829,0,38382,10690,0,21807,38,9.39,0,9,23,0.66,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
38,2,0,1,149541,3937,792,2,29087,18199,0,30493,127,10.82,0,1,14,0.18,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
39,0,0,2,85920,529,815,1,48492,21321,0,23168,112,14.36,1,7,7,0.18,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
36,0,1,2,55449,4413,781,0,8321,9292,0,20000,15,10.47,0,5,17,0.34,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
41,1,0,2,58860,4080,786,1,14006,21813,0,20000,229,10.77,0,1,20,0.28,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
59,0,0,2,51739,3890,328,2,48521,2792,1,6615,207,12.31,0,0,21,0.25,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
36,3,2,2,123391,1135,736,0,33707,1296,0,26319,220,11.54,1,7,15,0.07,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
43,3,1,1,102224,2327,726,0,40697,15192,0,20131,29,9.22,1,3,19,0.37,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
32,2,0,2,107535,4666,755,0,18854,1808,0,23829,63,11.74,0,9,15,0.72,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
40,1,0,1,90140,4469,827,0,38028,16641,0,23033,198,5.81,0,7,13,0.07,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
35,0,2,2,58309,4078,563,0,46827,19089,1,5478,107,13.95,0,1,29,0.69,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
69,3,0,1,29642,3781,420,0,43541,11213,0,10623,43,13.97,1,5,8,0.37,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
34,2,2,2,55228,1299,833,1,15010,3124,0,20000,16,10.72,0,4,13,0.73,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
45,0,1,1,70969,3621,747,1,42090,16485,0,21280,42,8.03,1,4,8,0.68,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
60,1,0,2,48445,2004,542,0,48568,5695,0,12923,40,9.89,1,1,26,0.04,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1
30,0,0,2,124938,2111,818,2,13102,19215,0,30381,229,7.86,1,4,6,0.25,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
45,0,1,2,60946,3765,513,2,16719,22292,0,21836,159,4.63,1,5,23,0.79,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
42,1,2,0,60181,1351,761,0,17002,3894,0,20000,190,4.48,1,6,25,0.77,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
62,1,0,1,35352,4645,431,0,36450,28861,0,13244,84,8.97,1,3,6,0.29,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
35,3,0,2,69809,3628,726,1,39126,29098,0,20326,197,12.05,0,7,20,0.49,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
38,3,2,2,60741,1434,735,1,35642,19941,0,20000,50,10.26,0,0,17,0.73,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
63,3,2,2,48719,842,399,1,14173,21575,0,8161,57,5.24,0,0,13,0.49,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
47,1,1,2,146662,1921,760,2,18563,3542,0,43322,71,11.0,0,4,8,0.36,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
49,0,0,2,52862,1701,796,0,30749,15197,0,20000,182,4.39,0,6,29,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
49,1,1,1,143784,1221,733,2,23215,4824,0,27771,20,11.81,0,2,11,0.56,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
28,0,0,2,118245,2020,746,0,41233,670,1,22037,179,4.47,0,2,9,0.31,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
34,1,0,2,110033,927,701,0,15217,12378,0,26564,47,5.86,0,9,6,0.9,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
44,1,2,2,144695,1188,721,1,15410,13565,0,36407,88,5.98,1,2,25,0.46,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
42,1,0,2,108582,4823,743,0,26968,25355,0,23267,54,7.55,0,9,13,0.41,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
33,2,1,2,76826,2133,750,2,35165,22165,0,20940,239,8.19,1,2,14,0.29,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
30,2,0,1,50705,1993,320,1,29451,4188,0,6590,60,12.04,1,2,21,0.99,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
47,0,2,2,85994,2544,849,2,38418,17417,0,22285,93,5.45,1,5,29,0.12,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1
43,2,2,2,64993,3391,715,2,9352,16381,0,20000,215,5.25,1,8,8,0.87,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
32,1,1,1,100174,642,737,1,4209,2878,1,28748,122,6.34,1,0,20,0.09,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
35,3,1,2,84613,2709,773,1,33139,9232,0,21408,44,7.8,1,5,23,0.38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
47,2,1,1,126603,4620,784,2,32910,26334,0,33463,34,6.87,0,2,16,0.12,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
32,3,0,2,91919,1040,831,1,28858,11311,0,26493,220,12.1,1,7,6,0.38,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0
42,0,2,2,109062,2457,700,1,32749,4141,0,30716,175,9.21,0,5,26,0.6,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
48,2,2,1,76392,561,799,2,12458,5301,0,22026,107,11.43,1,3,7,0.94,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
41,2,2,1,87390,2459,837,2,49651,8711,0,23991,174,8.31,1,7,22,0.88,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
34,0,0,1,148829,518,793,0,27767,11411,0,35710,75,6.03,1,0,17,0.05,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
46,1,1,2,135932,1095,848,2,46009,11209,1,25272,80,6.1,1,4,24,0.74,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1
46,2,1,1,142974,3558,842,1,19433,20404,0,33163,210,5.43,1,8,8,0.56,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
34,1,0,1,77962,815,802,2,9469,3102,0,20499,43,11.27,0,6,14,0.21,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1
47,2,1,1,148374,1407,833,1,2176,5992,0,27246,206,12.49,0,4,26,0.78,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
21,2,0,2,48287,1626,412,2,4749,2125,0,14120,32,12.12,0,5,27,0.71,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
32,0,1,1,146665,2965,736,2,26550,10345,0,26793,187,11.92,0,0,21,0.43,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
26,2,0,1,53135,4944,740,0,12251,17333,0,20000,72,10.67,0,6,10,0.86,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
38,0,1,0,149866,978,764,2,11664,3056,0,20801,144,12.7,1,1,21,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,3,0,2,97964,4653,718,0,37606,8100,0,20493,80,13.26,0,3,28,0.19,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
47,3,0,2,98442,3931,827,0,4619,24497,0,24439,221,6.79,1,0,18,0.81,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
46,3,1,1,128290,1846,760,2,43851,14859,1,27272,222,14.5,1,4,18,0.89,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
63,3,1,2,49480,2924,318,0,16646,24362,0,14209,119,4.76,1,2,10,0.04,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0
32,1,2,1,65083,723,840,0,41400,690,0,20000,26,11.95,1,6,10,0.63,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
35,0,0,1,55942,1409,553,0,42871,17442,1,6572,196,11.49,1,3,5,0.05,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
32,2,2,0,76298,3827,826,0,37338,15088,0,20057,101,12.21,1,7,22,0.52,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
34,2,1,1,97864,2587,744,0,6798,4788,0,21605,183,5.49,1,0,18,0.96,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1
28,1,0,2,145194,2823,740,2,20501,18215,1,31495,119,12.74,1,7,8,0.46,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1
35,3,0,1,73495,4866,736,1,10455,23001,0,21139,72,12.79,1,2,21,0.26,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0
38,3,1,1,65755,1643,744,2,2155,14537,0,20000,91,5.64,0,8,21,0.67,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
47,0,1,2,94341,2643,832,0,28714,4518,1,27674,235,4.8,0,4,28,0.65,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,3,1,1,77222,3193,736,0,22209,21196,1,20259,193,5.25,1,9,16,0.96,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
59,3,1,1,41442,1339,596,2,30620,11149,0,9300,14,12.27,0,4,8,0.74,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1
32,1,1,2,69470,2683,516,2,23162,29422,1,12474,225,9.73,0,1,14,0.57,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
32,0,2,2,125753,4544,803,0,47797,25479,0,20286,229,13.71,1,1,25,0.07,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
39,3,1,2,137160,3390,708,1,40057,1714,0,30676,155,11.21,0,0,7,0.26,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0
43,3,2,2,79788,4618,754,1,8026,27134,1,23629,41,10.61,0,5,12,0.53,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
32,1,1,2,141273,4229,723,0,17627,22719,0,21107,226,14.42,0,5,22,0.95,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
41,2,2,2,83626,4497,763,2,40894,5651,0,25067,25,6.67,0,1,19,0.41,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
49,0,1,1,87221,761,703,1,19274,21377,0,25519,151,7.31,0,2,5,0.13,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
42,2,0,2,144811,2466,766,0,45312,2560,0,43093,194,11.81,0,1,9,0.19,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
26,2,0,1,113518,4661,795,1,27947,10050,0,29411,60,10.28,1,9,28,0.28,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
54,0,1,1,49054,960,570,0,26315,22118,0,5857,143,5.43,1,9,10,0.53,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
40,1,0,2,138474,3785,701,1,7707,19274,0,40766,68,12.0,1,5,14,0.38,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1
41,2,2,2,46066,3172,543,0,11891,15583,0,12139,112,10.54,0,8,29,0.49,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
41,1,1,0,130391,3967,768,0,47290,9773,1,24828,232,9.59,0,8,21,0.97,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
39,2,1,2,104927,3089,738,1,12013,21394,0,29931,60,8.86,0,4,6,0.47,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
43,0,0,2,144980,2776,728,0,17246,115,0,21680,220,12.62,1,4,17,0.18,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
48,3,2,2,134517,4618,789,2,32339,19090,1,26048,157,5.48,0,0,8,0.36,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
47,1,2,2,59809,2017,763,1,8320,10438,0,20000,184,13.04,1,0,18,0.14,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
46,3,2,1,149534,2122,780,0,975,29109,0,32527,110,10.76,1,0,25,0.15,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
39,3,0,2,149928,1687,746,2,32385,17245,1,36889,207,11.86,1,0,25,0.23,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
37,3,1,2,128810,2413,798,2,29348,25393,0,32019,173,12.59,0,6,16,0.75,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
41,1,0,2,57843,1796,712,1,8702,4715,0,20000,126,14.82,1,3,8,0.84,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
44,2,2,2,114695,838,704,0,38103,29533,1,29817,20,7.35,1,1,17,0.7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,1,0,2,96642,3680,832,0,17275,12579,0,26954,155,12.2,1,0,12,0.86,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
27,2,0,2,97476,3334,760,2,39382,15445,0,22699,32,6.76,1,5,9,0.63,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
34,1,1,2,126540,4291,770,2,34660,12751,0,36499,148,12.32,1,9,26,0.1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
34,1,1,1,139990,4613,754,2,16095,20366,0,29811,237,4.82,0,2,17,0.03,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1
62,1,0,2,46117,2723,582,1,9948,14609,0,16824,155,8.57,0,2,10,0.68,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0
48,0,2,2,71996,759,821,2,37643,15781,0,20504,216,11.11,1,1,26,0.25,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
45,0,2,2,54049,1976,428,2,47162,15252,0,9011,200,6.46,0,2,9,0.84,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
31,0,1,1,138767,2293,831,0,14890,15775,1,39116,110,5.1,0,4,25,0.35,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
29,1,0,2,51315,2415,827,2,7142,19129,0,20000,88,11.61,0,3,14,0.01,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
33,2,2,1,97313,1035,755,2,27619,23038,0,23072,128,7.43,1,0,13,0.2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
28,2,0,2,106177,1622,742,0,23252,8539,0,21099,190,6.06,1,0,15,0.37,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
27,3,2,2,117054,1359,713,0,31878,12370,0,21868,142,13.54,1,1,7,0.84,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
60,2,0,1,59642,2941,537,2,12223,25652,1,21181,220,3.9,1,5,9,0.06,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
48,3,1,1,66651,3479,835,2,20197,8145,0,20000,200,7.99,1,0,25,0.28,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
41,0,1,0,113005,656,830,2,27763,5545,0,28830,77,8.83,0,4,16,0.17,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1
26,1,0,2,125208,1451,810,1,16771,15572,0,23363,144,14.22,0,6,18,0.63,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
58,1,0,1,35504,4529,311,0,36146,25885,0,11315,58,14.57,1,1,28,0.3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1
30,2,1,2,115892,3716,824,0,24811,8770,0,31011,137,3.61,0,3,6,0.66,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1
47,2,0,2,128391,3809,704,1,19993,20274,0,37308,37,5.43,0,8,28,0.89,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
36,3,0,2,93965,4243,745,1,47793,4872,0,23248,91,12.89,0,5,27,0.19,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
68,2,2,2,55199,3506,308,1,26048,22199,0,13184,177,11.9,1,7,29,0.13,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
38,1,0,2,48876,2971,565,0,6174,28197,0,5715,214,4.07,0,3,29,0.57,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
28,3,2,2,131572,2745,779,2,32416,16746,1,27983,36,14.81,1,9,13,0.22,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
60,2,0,2,33186,2594,509,1,48873,788,0,8028,129,13.19,1,7,27,0.34,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
54,3,0,2,38253,4506,357,1,27667,27304,1,12047,157,4.97,0,9,6,0.06,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
44,3,2,2,139415,551,841,2,26166,7294,0,26889,118,11.03,1,6,28,0.35,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
30,0,1,2,71762,3416,707,0,25565,8415,0,20703,14,3.59,1,0,23,0.36,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
44,1,0,2,110303,3790,731,0,14299,12911,0,31596,216,11.8,0,3,12,0.06,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
65,1,2,2,25105,2112,580,2,5175,3666,1,9823,102,11.32,0,3,24,0.29,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
35,2,1,0,73090,2560,703,1,6952,19181,0,20428,35,10.63,1,4,29,0.51,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
58,3,0,2,35683,2260,438,0,9361,22989,0,10752,52,5.48,1,9,27,0.44,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0
46,1,0,2,77959,1322,845,1,31993,8229,0,22924,186,8.57,0,3,14,0.64,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
40,3,1,1,28165,2379,484,0,12448,21117,0,10452,137,10.0,0,0,6,0.17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
26,2,0,2,68806,2970,827,1,19923,5218,0,20392,225,11.81,0,0,19,0.83,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
28,0,1,1,64569,2924,833,0,16364,9498,1,20000,43,6.14,1,6,13,0.66,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
49,2,0,1,63420,2672,551,0,5722,25294,1,15058,154,7.28,0,0,10,0.97,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
33,1,0,2,40087,2012,467,0,18607,17136,0,9950,124,3.62,0,3,16,0.81,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
21,0,0,2,51186,1290,482,2,37999,9804,0,6591,150,13.05,0,6,10,0.4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
33,2,0,2,72701,3351,825,2,8261,22192,0,21349,36,10.67,1,1,22,0.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
46,0,0,2,137571,3061,751,0,43183,9314,0,20579,166,13.29,0,7,21,0.88,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,1,1,2,81945,4750,799,0,43561,24785,1,20768,217,13.31,0,7,8,0.14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
31,0,2,1,93332,709,744,1,41818,8837,1,22345,73,6.9,1,9,16,0.2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
42,1,1,1,139523,816,836,1,22292,23323,1,41247,238,14.77,0,7,21,0.88,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0
45,3,0,2,83051,4002,702,1,13853,17389,1,23243,218,7.63,1,7,19,0.04,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
33,3,1,2,100804,3503,784,0,24091,28367,1,29434,224,5.65,0,1,15,0.11,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1
43,2,2,2,53856,2073,546,1,49029,9551,0,16942,106,11.1,1,6,24,0.98,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
34,0,1,1,80195,612,761,0,43373,3125,0,20404,222,9.41,0,6,13,0.42,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
46,2,2,2,142769,1372,771,2,47867,6925,1,21840,58,8.32,1,3,7,0.28,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
35,0,0,0,56882,4462,738,0,11257,3466,0,20000,197,6.59,1,6,19,0.09,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
49,0,0,2,85353,1863,754,1,22784,29117,1,22033,74,3.66,0,2,13,0.1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1
49,3,2,2,141400,4125,810,0,5807,16509,1,25113,121,13.95,0,7,14,0.86,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
51,1,1,2,43458,1947,406,1,36621,7279,0,14989,27,6.87,1,5,25,0.23,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
44,2,1,0,32959,1870,341,2,45224,19136,0,6928,170,5.29,0,6,12,0.97,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
68,0,1,2,59390,1650,551,1,30414,14748,0,23471,60,13.64,1,4,27,0.69,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
27,0,0,2,40756,3426,342,2,2878,16659,1,10689,125,4.21,0,5,16,0.72,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
39,2,2,2,88106,4497,730,2,32163,5511,0,24834,127,9.27,0,4,23,0.93,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1
42,0,0,1,82234,4881,846,1,20344,596,0,23552,126,13.59,1,3,15,0.97,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
29,2,2,1,104340,789,848,0,21886,6873,0,30438,64,12.22,0,8,14,0.2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1
36,3,2,2,117131,553,746,2,46555,7320,0,31495,234,7.16,0,9,11,0.82,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
32,0,1,0,124461,2118,739,2,41394,9193,1,26580,214,7.47,0,1,15,0.07,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
30,1,0,2,138851,1756,825,0,36817,25407,0,27535,75,4.54,0,7,29,0.28,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
48,1,1,0,104136,2837,809,2,21246,4896,0,27819,231,5.6,0,1,16,0.93,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
25,3,1,1,99931,1965,720,1,31136,20354,0,25463,175,4.84,1,1,14,0.24,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
49,1,1,2,125512,3732,787,2,49219,9976,0,20540,18,9.48,0,7,18,0.84,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
37,0,1,1,138488,4458,708,1,10940,18981,1,27582,33,8.8,0,9,21,0.31,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
39,0,0,2,112991,1888,810,1,8049,5357,0,26359,175,7.23,0,7,26,0.49,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
35,2,0,1,138509,4127,735,0,27410,14349,0,35802,42,6.31,0,9,13,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
47,2,1,0,142842,2222,711,0,30117,24653,1,40633,30,5.16,0,8,20,0.95,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
